CODE;LOCATIONNAME;PRICE;AREA;ROOMNUMBER;BATHNUMBER;STATUS;STUDIO;ISPENTHOUSE;DUPLEX;SWIMMINGPOOL;ELEVATOR
9,22337E+18;Santa Eugenia;156464;44;0;1;Second hand / Good state;1;0;0;0;0
9,22337E+18;Pilar;223336;63;2;1;Second hand / Good state;0;0;0;0;1
7,48294E+18;Abrantes;143442;61;2;1;Second hand / Needs reformation;0;0;0;0;0
3,61656E+18;Castellana;725281;133;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Montecarmelo;455115;122;3;2;Second hand / Good state;0;0;0;1;1
2,41533E+18;Pinar del Rey;182150;78;3;1;Second hand / Good state;0;0;0;0;1
6,31099E+18;Tres Olivos - Valverde;137064;65;3;1;Second hand / Good state;0;0;0;0;0
6,92658E+18;Fuentelarreina;564292;141;3;2;Second hand / Good state;0;0;1;1;1
2,51557E+18;Malasana-Universidad;249614;39;2;1;Second hand / Good state;0;0;0;0;1
3,61132E+18;Gaztambide;390174;54;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Amposta;113941;91;3;1;Second hand / Good state;0;0;0;0;1
6,08513E+18;Malasana-Universidad;758087;145;4;2;Second hand / Unknown;0;0;0;0;1
8,6572E+18;Lista;559587;106;4;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Lista;619302;99;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Vallehermoso;871594;199;4;1;Second hand / Needs reformation;0;0;0;0;1
2,11337E+18;Nuevos Ministerios-Rios Rosas;479181;114;2;2;Second hand / Unknown;0;0;0;0;1
9,22337E+18;San Diego;123319;91;3;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Cuatro Caminos;415449;111;3;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Almagro;325234;59;0;1;Second hand / Good state;1;0;0;0;1
9,22337E+18;Ibiza;528545;107;3;2;Second hand / Good state;0;0;0;0;1
1,22832E+18;Canillejas;147972;66;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Entrevias;109099;84;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;San Diego;123395;82;3;1;Second hand / Good state;0;0;0;0;1
6,11671E+18;Adelfas;395009;99;2;1;Second hand / Needs reformation;0;1;0;0;1
6,75404E+18;Puerta del Angel;186872;60;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Palacio;1261007;103;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Ensanche de Vallecas - La Gavia;236284;97;2;2;Second hand / Good state;0;0;0;1;1
2,96309E+18;San Andres;65161;39;1;1;Second hand / Good state;0;0;0;0;0
7,86368E+18;Cuatro Caminos;260836;60;1;1;New development;0;0;0;0;1
9,22337E+18;San Diego;44690;39;2;2;Second hand / Good state;0;0;0;0;0
9,22337E+18;Ventas;130017;55;3;1;Second hand / Good state;0;0;0;0;0
4,04166E+18;Campamento;117251;67;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Vallehermoso;1044420;223;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Diego;166671;43;1;1;Second hand / Good state;0;1;0;0;1
2,7425E+18;Penagrande;896620;270;4;3;Second hand / Good state;0;0;0;1;1
4,80794E+18;San Fermin;251865;109;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Zofio;52637;43;2;1;Second hand / Needs reformation;0;0;0;0;0
7,91161E+18;Casco historico de Vallecas;133283;74;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Lavapies-Embajadores;279322;61;2;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Concepcion;117678;50;2;1;Second hand / Needs reformation;0;0;0;0;1
4,39376E+18;Sol;1202953;208;2;1;Second hand / Good state;0;0;0;0;1
7,50705E+18;Penagrande;380969;147;4;2;Second hand / Good state;0;0;0;0;1
4,97067E+18;Almagro;717919;141;3;3;Second hand / Good state;0;0;0;0;1
8,42208E+18;Bellas Vistas;451239;98;4;2;Second hand / Good state;0;0;0;0;1
1,61354E+18;El Viso;382649;75;1;1;Second hand / Good state;0;0;0;0;1
5,31542E+18;Fontarran;185502;88;3;2;Second hand / Good state;0;0;0;0;1
8,74532E+18;Ciudad Jardin;501365;93;1;2;Second hand / Good state;0;0;0;0;1
5,74432E+18;Castilla;575015;118;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Los Rosales;141008;85;3;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Opanel;191915;97;3;2;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Las Tablas;271342;118;3;2;Second hand / Good state;0;0;0;1;1
1,50842E+18;Cuzco-Castillejos;514213;135;3;3;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Arguelles;542892;102;2;2;Second hand / Good state;0;0;0;0;0
8,58096E+17;Legazpi;294045;55;1;1;Second hand / Good state;0;0;0;1;1
9,22337E+18;Ciudad Universitaria;128317;77;2;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;San Andres;106288;59;3;1;Second hand / Good state;0;0;0;0;0
3,83977E+18;Delicias;331025;118;3;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Conde Orgaz-Piovera;718672;147;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Numancia;96469;53;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Opanel;148772;64;3;1;Second hand / Good state;0;0;0;0;0
4,99358E+18;Abrantes;103463;70;3;1;Second hand / Needs reformation;0;0;0;0;0
7,384E+17;Lista;414115;56;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Los Angeles;191032;88;3;2;New development;0;0;0;1;1
9,22337E+18;Ciudad Jardin;397070;125;3;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Lavapies-Embajadores;312945;67;2;1;Second hand / Good state;0;0;0;0;1
4,57341E+18;Lavapies-Embajadores;282255;42;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Guindalera;378766;56;1;1;Second hand / Good state;0;0;0;1;1
1,13847E+17;Lista;427828;107;3;1;Second hand / Good state;0;0;0;0;1
2,29711E+18;El Viso;375511;76;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Ventilla-Almenara;230119;72;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Prosperidad;323014;82;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Simancas;191945;69;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Simancas;112226;47;1;1;Second hand / Good state;0;0;0;0;0
6,92921E+17;Malasana-Universidad;113896;31;1;1;Second hand / Needs reformation;0;0;0;0;0
7,4677E+18;Ibiza;923670;140;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Nueva Espana;837040;139;3;2;Second hand / Good state;0;0;0;0;1
7,65845E+18;Palos de Moguer;283005;64;2;2;Second hand / Good state;0;0;0;0;1
6,50859E+18;Lavapies-Embajadores;244130;63;1;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Zofio;135444;66;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;El Canaveral - Los Berrocales;158323;78;2;1;New development;0;0;0;1;1
9,22337E+18;San Andres;162979;86;3;2;Second hand / Good state;0;0;0;0;1
6,84041E+18;Aravaca;944905;116;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Cristobal;132252;73;1;1;Second hand / Good state;0;0;0;0;1
8,82179E+18;Ibiza;644778;135;5;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Canillas;1102989;326;5;5;Second hand / Good state;0;0;0;1;1
5,87029E+18;Aluche;233106;86;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Butarque;250114;118;4;2;Second hand / Good state;0;0;0;1;1
3,83224E+18;Zofio;152177;74;3;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Lista;327676;44;1;1;Second hand / Good state;0;0;0;0;1
6,17819E+18;Arguelles;349574;92;2;2;Second hand / Good state;0;0;0;0;1
5,10556E+18;Nino Jesus;341836;75;2;2;Second hand / Good state;0;0;0;0;1
2,02275E+18;Canillejas;155261;68;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Puerta del Angel;214873;71;2;1;Second hand / Needs reformation;0;0;0;0;1
5,50158E+18;Opanel;131013;59;3;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;San Andres;131986;89;3;1;Second hand / Unknown;0;0;0;1;0
3,44912E+18;Comillas;99797;50;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;12 de Octubre-Orcasur;130269;126;5;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Ciudad Universitaria;489767;124;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Aluche;152436;60;2;1;Second hand / Good state;0;0;0;0;1
2,4332E+18;Recoletos;404419;44;0;1;Second hand / Good state;1;0;0;0;1
9,22337E+18;Castellana;1600861;177;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Goya;740243;137;3;2;Second hand / Good state;0;1;0;0;1
9,22337E+18;Goya;1776828;304;5;2;Second hand / Needs reformation;0;0;0;0;1
1,17833E+18;Recoletos;891746;106;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Chueca-Justicia;365110;102;4;1;Second hand / Needs reformation;0;0;0;0;1
7,1161E+18;Vista Alegre;43460;39;2;1;Second hand / Needs reformation;0;0;0;0;0
2,93607E+18;San Fermin;163982;78;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Ensanche de Vallecas - La Gavia;182978;68;1;1;Second hand / Good state;0;0;0;1;1
6,60005E+18;Puerta Bonita;131015;64;1;1;Second hand / Good state;0;0;0;0;1
5,56289E+18;Rejas;416510;118;2;1;Second hand / Good state;0;1;0;1;1
7,37508E+18;Trafalgar;160660;45;2;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Puerta Bonita;573251;141;2;2;Second hand / Good state;0;1;0;1;1
9,22337E+18;Rejas;280833;98;1;1;Second hand / Good state;0;1;0;1;1
8,64172E+18;Lavapies-Embajadores;6703971;1746;9;9;Second hand / Good state;0;0;0;0;1
9,22337E+18;Arguelles;320517;85;3;2;Second hand / Good state;0;0;0;0;1
9,33417E+17;Gaztambide;596034;186;4;2;Second hand / Good state;0;0;0;0;1
2,03668E+18;Gaztambide;603215;129;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Ensanche de Vallecas - La Gavia;202327;98;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Almagro;1635054;251;4;3;Second hand / Good state;0;1;0;0;1
9,12724E+18;San Diego;100844;64;2;2;Second hand / Good state;0;0;0;0;0
9,22337E+18;Castilla;709522;136;3;2;Second hand / Good state;0;1;0;0;1
6,3382E+18;Gaztambide;203851;73;3;1;Second hand / Good state;0;0;0;0;1
1,6718E+18;Lavapies-Embajadores;248935;76;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;San Fermin;179572;100;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Fuente del Berro;266236;83;4;2;Second hand / Good state;0;0;0;0;1
7,60692E+18;Pacifico;210716;50;1;1;Second hand / Unknown;0;0;0;0;1
9,22337E+18;Lavapies-Embajadores;81992;23;1;1;Second hand / Unknown;0;0;0;0;1
4,22762E+18;Vista Alegre;322901;142;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Legazpi;242164;71;2;1;Second hand / Unknown;0;0;0;0;1
6,4844E+18;Ciudad Jardin;144292;76;3;1;Second hand / Unknown;0;0;0;0;1
6,65815E+18;Pacifico;144238;61;1;1;Second hand / Unknown;0;0;0;0;1
7,33195E+18;Penagrande;638117;118;2;2;Second hand / Good state;0;0;0;1;1
5,3808E+17;Goya;242015;39;1;1;Second hand / Good state;0;0;0;0;1
7,00099E+18;Berruguete;255711;83;2;1;Second hand / Good state;0;0;0;0;1
5,49106E+18;Jeronimos;4573133;300;4;4;Second hand / Good state;0;1;0;0;1
1,57955E+18;Palomas;375163;98;2;2;Second hand / Good state;0;0;0;1;0
9,22337E+18;Bernabeu-Hispanoamerica;569224;121;1;2;Second hand / Good state;0;1;0;0;1
9,22337E+18;El Viso;1591687;225;4;4;Second hand / Good state;0;0;0;0;1
8,49905E+18;Palos de Moguer;183363;53;2;1;Second hand / Good state;0;0;0;0;1
7,87088E+18;Estrella;262890;120;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Trafalgar;391416;106;2;2;Second hand / Good state;0;0;0;0;1
2,60838E+16;Media Legua;839675;173;4;3;Second hand / Good state;0;1;1;1;1
9,22337E+18;Moscardo;318324;122;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Nino Jesus;403999;87;2;1;Second hand / Needs reformation;0;0;0;1;1
9,22337E+18;Cuzco-Castillejos;991332;265;5;3;Second hand / Good state;0;0;0;0;1
9,22337E+18;Almagro;906284;183;3;3;Second hand / Good state;0;1;0;0;1
9,22337E+18;Bernabeu-Hispanoamerica;650098;209;4;3;Second hand / Needs reformation;0;0;0;0;1
4,06927E+18;Chopera;247310;65;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;El Viso;2289697;290;4;4;Second hand / Needs reformation;0;1;0;1;1
2,71701E+17;Imperial;437580;142;3;1;Second hand / Good state;0;0;0;0;1
1,91409E+18;Portazgo;185314;83;2;1;Second hand / Good state;0;0;0;0;1
2,82048E+18;Arapiles;292648;50;1;1;Second hand / Good state;0;0;0;0;1
3,95449E+17;Arguelles;686153;173;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Goya;1462564;254;5;3;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Pinar del Rey;111055;74;2;1;Second hand / Needs reformation;0;0;0;0;0
1,95529E+18;Recoletos;2871987;366;4;4;Second hand / Good state;0;0;0;0;1
9,22337E+18;Lavapies-Embajadores;316240;76;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Castellana;2476062;289;5;4;Second hand / Needs reformation;0;0;0;0;1
5,8785E+18;Simancas;383917;106;3;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Apostol Santiago;347766;126;3;2;Second hand / Good state;0;0;0;0;1
5,08062E+18;Canillas;450368;113;3;2;Second hand / Good state;0;0;0;0;0
2,28827E+18;Castellana;599218;74;2;1;Second hand / Good state;0;0;0;0;1
8,65453E+18;Cuatro Caminos;147088;35;1;1;Second hand / Good state;0;0;0;0;0
9,11385E+18;Pacifico;173816;53;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Trafalgar;391015;84;3;1;Second hand / Good state;0;0;0;0;0
3,99829E+17;Cuzco-Castillejos;1496320;308;4;4;Second hand / Good state;0;0;0;0;1
6,07338E+18;Berruguete;350225;84;3;2;Second hand / Good state;0;0;0;0;1
4,79702E+18;Orcasitas;132625;113;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Almagro;2901928;454;4;6;Second hand / Good state;0;0;0;0;1
6,27304E+18;Palacio;586900;142;1;2;Second hand / Good state;0;0;1;0;1
9,22337E+18;Costillares;453655;127;4;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Prosperidad;867333;134;3;2;Second hand / Good state;0;0;0;1;1
7,07387E+17;Pinar del Rey;288655;96;3;2;Second hand / Good state;0;0;0;1;1
5,45793E+18;San Isidro;293714;79;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Penagrande;872770;266;4;4;Second hand / Good state;0;0;0;1;1
9,22337E+18;El Viso;1967960;427;6;5;Second hand / Good state;0;0;0;0;1
9,22337E+18;Nueva Espana;577635;100;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Costillares;465900;128;4;2;Second hand / Good state;0;0;0;1;1
5,80284E+18;Goya;1540356;221;4;5;Second hand / Good state;0;0;0;0;1
6,02329E+18;Los Rosales;231524;147;4;2;Second hand / Good state;0;0;0;1;1
5,07332E+18;Pilar;89967;70;0;1;Second hand / Needs reformation;0;0;0;0;0
9,22337E+18;Buena Vista;227343;75;2;2;Second hand / Unknown;0;0;1;0;0
9,22337E+18;Goya;599051;146;4;2;Second hand / Good state;0;0;0;0;1
2,75851E+18;Ventilla-Almenara;254189;59;2;1;Second hand / Good state;0;0;0;0;0
2,71149E+17;Nuevos Ministerios-Rios Rosas;146852;54;2;1;Second hand / Needs reformation;0;0;0;0;1
4,17711E+18;Costillares;535637;161;4;3;Second hand / Good state;0;0;0;1;1
7,51609E+18;Atalaya;924430;197;5;4;Second hand / Good state;0;1;1;1;1
7,44213E+18;Bernabeu-Hispanoamerica;628685;169;4;2;Second hand / Good state;0;0;0;0;1
7,88125E+18;Goya;1782663;420;4;4;Second hand / Good state;0;0;0;0;1
3,97668E+18;Pradolongo;114493;80;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Castellana;1589945;372;6;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Ensanche de Vallecas - La Gavia;276881;97;2;2;Second hand / Unknown;0;0;0;1;1
5,52295E+18;12 de Octubre-Orcasur;136779;37;0;1;Second hand / Good state;1;0;0;0;1
9,22337E+18;Penagrande;121712;35;1;1;Second hand / Good state;0;0;0;0;1
3,35894E+18;San Andres;204553;93;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Los Angeles;318566;131;4;3;Second hand / Good state;0;0;0;0;1
1,6032E+18;Imperial;238500;59;1;1;Second hand / Good state;0;0;0;0;1
7,84283E+18;Cuzco-Castillejos;395405;75;3;1;Second hand / Good state;0;0;0;0;1
1,25716E+18;Almendrales;90310;68;3;1;Second hand / Unknown;0;0;0;0;0
3,11372E+18;Chopera;239244;72;4;1;Second hand / Good state;0;0;0;0;1
2,92471E+18;Pilar;121091;45;1;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Virgen del Cortijo - Manoteras;564198;123;2;2;Second hand / Needs reformation;0;0;0;0;1
4,02332E+18;Recoletos;1714769;167;2;3;Second hand / Good state;0;0;0;0;1
1,996E+18;Zofio;227947;93;3;1;Second hand / Unknown;0;0;0;1;1
4,35289E+18;Valdemaran;1277793;323;4;4;Second hand / Good state;0;1;0;1;1
9,22337E+18;Palacio;2910425;352;4;3;Second hand / Good state;0;1;0;0;1
9,22337E+18;Palacio;184658;45;2;1;Second hand / Good state;0;0;0;0;0
7,99996E+18;Butarque;133203;91;3;1;Second hand / Needs reformation;0;0;0;0;0
4,28981E+18;Puerta del Angel;96444;50;0;1;Second hand / Good state;1;0;0;0;0
9,22337E+18;Vallehermoso;417380;80;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Aguilas;61437;41;1;2;Second hand / Good state;0;0;0;0;0
9,22337E+18;San Andres;233749;90;2;2;Second hand / Good state;0;0;0;1;1
2,33485E+18;Aguilas;167766;85;3;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Arguelles;1019913;203;8;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Pradolongo;133063;71;3;1;Second hand / Good state;0;0;0;0;0
2,96386E+18;San Pascual;850543;178;5;3;Second hand / Good state;0;0;0;1;1
4,11646E+18;Castellana;11750609;987;6;4;Second hand / Good state;0;1;0;0;1
3,88251E+18;Nueva Espana;796202;130;2;2;Second hand / Good state;0;0;0;1;1
2,15471E+18;Ventas;209415;122;3;2;Second hand / Good state;0;0;0;0;0
4,5548E+18;Cuzco-Castillejos;476836;145;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;San Isidro;166199;60;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Aluche;149716;76;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Recoletos;1203885;119;2;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Valdezarza;82653;68;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Ibiza;546991;124;3;2;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Prosperidad;203388;100;3;1;Second hand / Good state;0;0;0;0;1
6,52728E+18;Valdeacederas;196277;75;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Delicias;175746;35;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Castellana;442834;56;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Castellana;1273739;245;4;3;Second hand / Needs reformation;0;0;0;0;1
1,28923E+18;Lavapies-Embajadores;1861561;538;10;8;Second hand / Good state;0;0;0;0;0
9,22337E+18;Los Angeles;145115;67;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Adelfas;605931;137;4;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Guindalera;672803;194;4;3;Second hand / Good state;0;0;0;0;1
1,13845E+18;Los Carmenes;221338;86;3;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Palacio;1042453;167;5;2;Second hand / Needs reformation;0;0;0;0;1
6,12511E+18;Nueva Espana;557627;151;3;2;Second hand / Needs reformation;0;0;0;1;1
9,22337E+18;Trafalgar;247024;49;1;1;Second hand / Good state;0;0;0;0;0
5,84439E+18;Bernabeu-Hispanoamerica;1271050;218;5;4;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Recoletos;917990;103;2;2;Second hand / Good state;0;0;0;0;1
5,88712E+18;Colina;256672;72;2;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Guindalera;487948;91;2;2;Second hand / Good state;0;1;0;0;1
9,22337E+18;Prosperidad;493810;158;4;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Puerta del Angel;119053;80;3;1;Second hand / Needs reformation;0;0;0;0;0
5,21585E+18;Puerta Bonita;126524;70;3;1;Second hand / Good state;0;0;0;0;0
8,92847E+18;Almagro;1674887;265;5;2;Second hand / Good state;0;0;0;0;1
8,26857E+18;Goya;176174;41;2;1;Second hand / Good state;0;0;0;0;1
6,09087E+18;Pradolongo;127974;54;1;1;Second hand / Good state;0;0;0;0;1
2,60547E+18;Valdemaran;896273;302;3;2;Second hand / Good state;0;1;1;1;1
9,22337E+18;Gaztambide;665530;150;4;2;Second hand / Good state;0;0;0;0;1
8,23965E+18;Opanel;104573;73;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Vista Alegre;334880;126;4;2;Second hand / Good state;0;0;0;0;1
3,22002E+18;Goya;438458;92;3;1;Second hand / Needs reformation;0;0;0;0;1
9,22337E+18;Opanel;103080;64;3;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Malasana-Universidad;1074420;191;4;2;Second hand / Good state;0;0;0;0;1
5,95365E+18;Castellana;1718050;300;5;3;Second hand / Good state;0;0;0;0;1
2,55425E+17;Arguelles;614772;103;3;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Ventilla-Almenara;155228;51;2;1;Second hand / Good state;0;0;0;0;0
7,23705E+18;Pacifico;656808;162;4;2;Second hand / Needs reformation;0;1;0;0;1
9,22337E+18;Castilla;523789;98;4;2;Second hand / Good state;0;0;0;0;1
9,22337E+18;Los Carmenes;197872;59;1;1;Second hand / Good state;0;0;0;0;1
8,5414E+18;Palacio;530249;71;3;1;Second hand / Needs reformation;0;1;0;0;1
9,22337E+18;Ciudad Jardin;717587;141;3;2;Second hand / Good state;0;0;0;0;1
5,73313E+18;Arapiles;183447;68;3;1;Second hand / Unknown;0;1;0;0;0
9,22337E+18;Simancas;123839;52;2;1;Second hand / Good state;0;0;0;0;1
2,15288E+18;Numancia;78054;52;1;1;Second hand / Good state;0;0;0;0;1
7,51417E+18;Tres Olivos - Valverde;147164;69;3;1;Second hand / Unknown;0;0;0;0;0
9,22337E+18;Vallehermoso;401479;92;3;1;Second hand / Needs reformation;0;0;0;0;1
9,28322E+17;Lavapies-Embajadores;192690;35;1;1;Second hand / Good state;0;0;0;0;1
9,01461E+18;Ibiza;1602218;139;3;2;Second hand / Good state;0;1;0;0;1
8,7185E+18;Abrantes;200695;74;2;2;Second hand / Good state;0;0;0;1;1
1,89917E+18;Numancia;195787;65;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Malasana-Universidad;975171;164;4;3;Second hand / Good state;0;0;0;0;1
5,94866E+18;Valdebernardo - Valderribas;210367;86;2;2;Second hand / Good state;0;0;0;1;1
9,22337E+18;Vista Alegre;148326;88;4;2;Second hand / Good state;0;0;0;0;0
6,71118E+17;Quintana;196975;56;2;1;Second hand / Good state;0;0;0;0;1
6,88136E+17;Pueblo Nuevo;128777;60;2;1;Second hand / Good state;0;0;0;0;0
9,22337E+18;Los Angeles;73833;60;3;1;Second hand / Unknown;0;0;0;0;0
7,92378E+18;Valdeacederas;154613;54;1;1;Second hand / Good state;0;0;0;0;1
9,22337E+18;Chopera;224693;65;3;1;Second hand / Needs reformation;0;0;0;0;0
1,48569E+18;Rosas;391171;111;3;2;Second hand / Good state;0;0;0;1;1
